"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 009 | Other",0.114,0,0.076,0.282,0,0,0.042,0.103,0,0,0.065,0,0.054,0,0,0.081,0.054,0.035,0,0.027,0,0.067,0.75,0.023,1.08699666573088,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","003","Other","2204G0420","False","False","False","True","False","False","False","False",NA,88913.262303,957,20092.267578125,40720.2421875,11317610,10364811,3392799,11026360,11026360,67.2661759100094,"A00916:314:HMWLCDRX2",98.97,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","acinar_and_other","P3","c63e4aaf-a965-4fd8-a726-e2d83a63a9d2","948e7719-703a-4d6d-8f6b-22f3ed68bf26",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","003","INS+",72,20092.3,40720.2,8032.9,16243.3,9084.8,9648.8,6678
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 010 | INS+",0,0.018,0,0.333,0,0,0,0.102,0,0,0,0.167,0,0.006,0.124,0,0.122,0,0.121,0,0,0.008,0.6,0.037,1.11866372704661,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","004","Other","2204G0420","False","False","False","True","False","False","False","False",NA,89116.932813,1048,15272.220703125,49212.265625,10011234,9142508,3182524,9724275,9724275,65.1898144360388,"A00916:314:HMWLCDRX2",98.86,98.87,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","acinar_and_other","P3","3379f8f8-2e2b-4cb6-877f-87e1a82ad714","75448674-c3a3-4dd8-b754-937bd6c4517f",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","004","INS+",124,15272.2,49212.3,6105.8,19630.8,9084.8,9648.8,10417
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 011 | Other",0.079,0,0.073,0.318,0.004,0,0,0.104,0,0,0,0.066,0.01,0,0.08,0.056,0.053,0,0,0.158,0,0,0.51,0.05,1.084874697743,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","005","Other","2204G0420","False","False","False","True","False","False","False","False",NA,96077.296736,825,12686.869140625,50086.484375,10256450,9400270,3037224,10006104,10006104,67.6900344351811,"A00916:314:HMWLCDRX2",99.01,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","acinar_and_other","P3","c70cdba7-30bd-4a28-990f-90c71948560c","a74fdabf-5a93-428f-b7de-e27ec233f783",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","005","INS+",208,12686.9,50086.5,5072.2,19979.5,9084.8,9648.8,11083
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 013 | PanCK+",0.131,0,0,0.426,0,0,0,0.071,0,0,0,0,0,0,0.074,0.067,0.105,0,0,0.062,0,0.065,0.64,0.032,1.09918540688436,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","006","Other","2204G0420","False","False","False","True","False","False","False","False",NA,82451.468477,1168,15978.3701171875,42573.421875,9628915,8780216,3211378,9371201,9371201,63.4248405733982,"A00916:314:HMWLCDRX2",99.03,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","acinar_and_other","P3","5644ffb8-4324-43cc-b6b3-7afef038b221","a39efa4c-d314-4aba-9b10-700f7bf21fcc",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","006","INS+",263,15978.4,42573.4,6388.2,16982.5,9084.8,9648.8,7814
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 015 | Other",0.032,0,0.061,0,0,0.083,0.026,0.166,0.061,0,0.001,0.054,0.084,0,0.019,0.134,0,0.122,0,0.153,0,0.004,0.58,0.042,1.06167733378006,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","008","Other","2204G0420","False","False","False","True","False","False","False","False",NA,83663.922053,1071,31611.142578125,9114.3212890625,9527113,8728169,3090470,9288248,9288248,64.5920009110731,"A00916:314:HMWLCDRX2",99.05,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","acinar_and_other","P3","82a4174e-4b41-4f8d-a9e8-90af061c2759","a69ec721-b6ea-4e95-9dee-c4d90cd214b1",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","008","INS+",105,31611.1,9114.3,12638.1,3635.7,9084.8,9648.8,6985
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 015 | PanCK+",0.168,0,0,0.267,0,0.089,0.006,0.033,0.042,0,0.072,0,0.048,0,0,0.106,0,0.047,0,0.122,0,0,0.59,0.039,1.08962976222106,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","007","Other","2204G0420","False","False","False","True","False","False","False","False",NA,100069.68531,1303,16025.93359375,33304.375,12203625,11139558,3883029,11875646,11875646,65.1419831917927,"A00916:314:HMWLCDRX2",99.01,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","acinar_and_other","P3","6cee0ed7-fd37-4715-9533-2023cc5f450d","1a831ee6-6ebf-4808-90ac-826128f878fb",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","007","INS+",117,16025.9,33304.4,6407.2,13285.1,9084.8,9648.8,4516
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 017 | CD31+CD34+",0,0.156,0,0.26,0,0,0,0.048,0.006,0,0.135,0,0.147,0,0,0,0.054,0.018,0,0.095,0.079,0.001,0.59,0.041,1.08074175123356,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","009","Other","2204G0420","False","False","False","True","False","False","False","False",NA,100401.108427,989,27954.2890625,10080.109375,13642526,12502404,2729995,13292529,13292529,78.1642394534683,"A00916:314:HMWLCDRX2",98.96,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","acinar_and_other","P3","31ca58d9-4674-439d-9cb2-650e853e0a26","d94cc7f8-eaf4-4aeb-b4c4-96e7352bd954",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","009","INS-",NA,27954.3,10080.1,11176.1,4021,9084.8,9648.8,6004
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 019 | CD31+CD34+",0.085,0.023,0.025,0.278,0.042,0,0,0.155,0,0,0.027,0,0,0,0.048,0.002,0.156,0,0,0.12,0,0.039,0.04,0.149,1.03736052041475,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","010","Other","2204G0420","False","False","False","True","False","False","False","False",NA,96288.941816,1091,33057.31640625,21952.2109375,9908524,9073847,2951861,9661847,9661847,67.4684728539064,"A00916:314:HMWLCDRX2",99.08,99.08,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","acinar_and_other","P3","dad635f6-b586-48f6-ba34-4e169beea4cc","35f8e31a-a05b-4f99-9def-558b42773272",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","010","INS-",NA,33057.3,21952.2,13216.3,8756.7,9084.8,9648.8,4227
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 001 | CD31+CD34+",0.113,0,0.051,0,0.055,0,0.176,0,0,0.213,0,0,0,0,0.025,0.075,0.172,0,0.119,0,0,0,0.27,0.084,1.04237820131021,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","011","Other","2204G0420","False","False","False","True","False","False","False","False",NA,101875.925347,1061,9878.458984375,18843.19140625,7537786,6880977,2476515,7332115,7332115,64.0092533371351,"A00916:314:HMWLCDRX2",99.02,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","acinar_and_other","P3","992e35dd-2d1e-4405-8596-bcfe6a6a254d","e4191cbf-56ea-4a1c-a9b9-d28bc21216cd",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","011","INS-",NA,9878.5,18843.2,3949.4,7516.5,9084.8,9648.8,5560
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 001 | INS+",0,0.161,0,0.173,0.004,0,0,0.123,0,0,0,0.083,0,0,0.135,0.072,0.137,0,0,0.058,0.002,0.052,0.82,0.01,1.09039145457986,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","012","Other","2204G0420","False","False","False","True","False","False","False","False",NA,93599.119457,1198,12133.6298828125,9101.7294921875,10537701,9620506,3342185,10245224,10245224,65.2597794752168,"A00916:314:HMWLCDRX2",99.03,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","acinar_and_other","P3","4534fcd1-7eb7-41d7-96e6-8a55fa9f581b","bb2df8c2-3b78-4fb6-96af-0d741f0f7568",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","012","INS-",NA,12133.6,9101.7,4851,3630.7,9084.8,9648.8,7358
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 002 | CD31+CD34+",0.061,0,0.001,0.068,0,0.181,0.063,0.032,0,0.166,0,0,0,0,0.002,0,0.231,0,0,0.001,0,0.194,0.81,0.014,1.10337482500408,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","013","Other","2204G0420","False","False","False","True","False","False","False","False",NA,95727.53211,1199,38079.99609375,7653.91552734375,14970480,13765823,3631013,14614843,14614843,73.6229864353188,"A00916:314:HMWLCDRX2",99.01,99.06,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","acinar_and_other","P3","7b1b7fb1-be49-4252-aa2d-2d16b20eae60","5d0bafc1-768a-4f7a-889d-ad3b9a37afc1",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","013","INS-",NA,38080,7653.9,15224.4,3053.1,9084.8,9648.8,9011
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 003 | Other",0,0.03,0,0.328,0,0.025,0,0.125,0,0,0,0.217,0.031,0.022,0.073,0,0.041,0,0.108,0,0,0,0.93,-0.017,1.16463695783146,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","002","Other","2204G0420","False","False","False","True","False","False","False","False",NA,199656.829046,1435,21037.423828125,23833.021484375,7118921,6680349,1846236,6935089,6935089,72.3631804266514,"LH00339:67:2232MVLT1",99.58,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","acinar_and_other","P4","acf7bb6d-ccf0-4143-9851-b0f9e2c21a30","0844d50f-58c1-4d32-b3eb-7061131ba5b9",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","002","INS+",158,21037.42,23833.02,8389.72,9490.31,7939.3,12654.1,3195.7
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 003 | PanCK+",0.106,0,0,0.395,0,0,0.226,0,0,0,0.004,0.045,0.039,0,0,0,0.024,0,0,0.101,0.011,0.049,0.28,0.082,1.0802188669545,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","001","Other","2204G0420","False","False","False","True","False","False","False","False",NA,207594.294379,1577,13481.388671875,16212.6533203125,8777073,8250512,1961860,8559838,8559838,76.2213545050295,"LH00339:67:2232MVLT1",99.55,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","acinar_and_other","P4","4369fc0b-de63-41b0-9623-eab269c55332","e3276634-7b0f-4f82-ad10-7c55cb037917",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","001","INS+",91,13481.39,16212.65,5376.38,6455.88,7939.3,12654.1,6707.2
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | Other",0,0.156,0,0.083,0,0.1,0,0.179,0,0,0,0.148,0,0,0.042,0.088,0.001,0,0,0.173,0.018,0.013,0.94,-0.022,1.11620283571223,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","003","Other","2204G0420","False","False","False","True","False","False","False","False",NA,207579.367466,1619,8595.21875,35005.48828125,19583712,18370448,2682545,19082036,19082036,85.3974981992818,"LH00339:67:2232MVLT1",99.59,99.62,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","acinar_and_other","P4","5b6c80b0-662a-4c63-a371-b9a21ae39c40","6d509a57-5429-4b80-be5e-2ec6470ff264",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","003","INS+",92,8595.22,35005.49,3427.77,13939.19,7939.3,12654.1,4691
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | CD31+CD34+",0,0.123,0,0.061,0,0,0,0.064,0,0.051,0,0.067,0.151,0,0,0,0.338,0,0,0.102,0,0.043,0.76,0.022,1.07728931812593,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","004","Other","2204G0420","False","False","False","True","False","False","False","False",NA,202769.40798,1655,33800.03125,42514.65234375,16016430,15031036,3826856,15634016,15634016,74.540304474023,"LH00339:67:2232MVLT1",99.68,99.63,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","acinar_and_other","P4","197b77ce-967b-4da0-ada4-aa88a103f710","563ea8d7-ab47-401e-9d8f-e397f5a095eb",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","004","INS+",107,33800.03,42514.65,13479.45,16929.33,7939.3,12654.1,6997.9
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | Other",0.039,0.052,0,0.429,0,0,0.034,0.053,0.131,0,0.048,0,0.008,0,0,0,0.071,0.014,0.107,0,0.005,0.008,0.58,0.044,1.12329664951558,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","005","Other","2204G0420","False","False","False","True","False","False","False","False",NA,204777.077765,1617,39058.68359375,51199.52734375,14569002,13666712,3807112,14217367,14217367,72.143175329955,"LH00339:67:2232MVLT1",99.58,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","acinar_and_other","P4","bb170e26-f129-48fb-bbf0-25768339227b","466f1414-226e-48a9-8b06-3bef852d71d1",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","005","INS+",118,39058.68,51199.53,15576.6,20387.65,7939.3,12654.1,10869
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | Other",0.084,0,0.037,0.226,0,0,0.055,0.163,0,0,0.06,0,0.038,0,0.032,0.112,0,0.036,0.074,0,0,0.082,0.83,0.007,1.08716476105299,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","006","Other","2204G0420","False","False","False","True","False","False","False","False",NA,200173.871902,1547,25277.09765625,43246.35546875,16863010,15815632,3272699,16440985,16440985,79.3071879770597,"LH00339:67:2232MVLT1",99.59,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","acinar_and_other","P4","06a8fb68-02a8-4071-90ee-b9e5b732beac","1283b251-3949-42da-9ecb-60e1d8a6d1b0",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","006","INS+",127,25277.1,43246.36,10080.51,17220.7,7939.3,12654.1,5043.7
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 009 | CD31+CD34+",0,0,0.148,0.033,0.102,0,0.03,0.009,0.006,0.193,0,0,0,0,0.079,0,0.321,0,0,0.081,0,0,0.25,0.091,1.05056443889605,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","007","Other","2204G0420","False","False","False","True","False","False","False","False",NA,202833.720743,1685,29277.5859375,33895.30859375,15579836,14617444,3012985,15179386,15179386,79.3877438490614,"LH00339:67:2232MVLT1",99.58,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","acinar_and_other","P4","3866ffae-c2b9-4a19-825f-4cac1f18e55e","b6f8fc04-677e-4210-b335-44e097d969de",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","007","INS+",106,29277.59,33895.31,11675.9,13497.11,7939.3,12654.1,3830.5
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 010 | PanCK+",0.103,0,0,0.397,0,0,0.043,0.04,0,0,0,0.083,0.055,0.01,0.062,0.067,0,0,0.073,0.066,0,0,0.68,0.029,1.10437336823045,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","008","Other","2204G0420","False","False","False","True","False","False","False","False",NA,204071.384138,1306,36976.25,27695.00390625,9987271,9353874,2391798,9723601,9723601,74.4298672400334,"LH00339:67:2232MVLT1",99.64,99.63,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","acinar_and_other","P4","24ea1080-510f-4bf3-b96d-f610e67a6365","2b08d339-d04f-4b14-b7e7-5f6ba754036a",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","008","INS+",178,36976.25,27695,14746.13,11028.15,7939.3,12654.1,6998.3
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 011 | Other",0.148,0,0,0.306,0,0,0.138,0.08,0,0,0,0.015,0.008,0,0.06,0.037,0.044,0.047,0,0.007,0.075,0.034,0.41,0.059,1.07556370563897,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","009","Other","2204G0420","False","False","False","True","False","False","False","False",NA,131658.865304,1054,30048.232421875,16026.3837890625,6788314,6374664,1279939,6619087,6619087,79.9214672334103,"LH00339:67:2232MVLT1",99.57,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","acinar_and_other","P4","5dcd8678-7be4-462f-8421-9cbe7a189211","7fdc4a1e-f03f-4a0e-aa9e-eeeac8a90154",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 012 | Other",0,0.053,0.04,0.451,0,0,0,0.078,0,0,0.018,0,0.017,0,0.119,0,0.162,0,0.063,0,0,0,0.28,0.083,1.0863309550064,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","010","Other","2204G0420","False","False","False","True","False","False","False","False",NA,136604.754975,1120,24662.662109375,26260.41796875,8584281,8057022,1687071,8370106,8370106,79.0608614448366,"LH00339:67:2232MVLT1",99.54,99.55,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","acinar_and_other","P4","e4fb4dd9-d7f9-4ecd-b509-e185a8507100","30323110-2052-4825-8cf6-3f0d2f69380f",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 013 | Other",0.018,0,0,0.186,0,0.12,0,0.11,0,0,0,0.036,0.015,0.045,0.045,0.099,0,0,0.325,0,0,0,0.62,0.035,1.09558244001923,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","011","Other","2204G0420","False","False","False","True","False","False","False","False",NA,138037.738614,1116,24233.630859375,31544.134765625,10136018,9515494,1851546,9882540,9882540,80.5417774421381,"LH00339:67:2232MVLT1",99.58,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","acinar_and_other","P4","ffad49b3-af43-4c5b-94fd-e6ee4a60675a","2a168f22-6fb4-4adf-b4f3-2b139db309ac",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 014 | Other",0.108,0,0.056,0.45,0,0,0.065,0.011,0,0,0,0,0.04,0.03,0.092,0,0.051,0,0.059,0.036,0.003,0,0.4,0.06,1.08773799970929,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","012","Other","2204G0420","False","False","False","True","False","False","False","False",NA,130233.345122,1064,32152.82421875,43047.72265625,9955025,9330725,2343413,9706138,9706138,74.884984821651,"LH00339:67:2232MVLT1",99.61,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","acinar_and_other","P4","130ee53b-431b-488b-9069-3eacec79da28","92d01091-a156-427a-9f28-62a6b5f1a543",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 015 | Other",0,0,0,0.222,0,0,0,0.304,0,0,0,0.071,0,0,0.043,0.052,0,0.052,0.075,0.055,0,0.125,0.22,0.099,1.0773924927569,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","013","Other","2204G0420","False","False","False","True","False","False","False","False",NA,145907.715244,1259,36138.55078125,49021.15234375,14858384,13903427,2962155,14467117,14467117,78.6947851058592,"LH00339:67:2232MVLT1",99.61,99.56,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","acinar_and_other","P4","c87d7fb0-17f6-46c0-aa4c-b6048a5b6fe7","c0968307-22e1-413b-a1f2-c4d5d18b2e0d",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 016 | Other",0.067,0,0,0.298,0,0,0,0.241,0,0,0,0.055,0.032,0.032,0.039,0,0.092,0,0,0.112,0.013,0.02,0.84,0.007,1.1145979349442,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","001","Other","2204G0420","False","False","False","True","False","False","False","False",NA,203651.842607,2290,21305.630859375,49262.26953125,22918210,21478386,5379192,22352137,22352137,74.9553248554151,"LH00339:67:2232MVLT1",99.6,99.57,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","acinar_and_other","P4","bf58e7cc-55a3-4b18-b36c-20e82f25e9c0","81e2cf53-295a-49c8-acd4-24d7d8512fce",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","001","INS+",407,21305.63,49262.27,8496.69,19616.24,11115.6,17700.3,3244.9
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 019 | CD31+CD34+",0.137,0,0.014,0.238,0,0,0,0.143,0,0,0.001,0.067,0.093,0,0.052,0,0.108,0,0.065,0.027,0.055,0,0.18,0.107,1.04726701611364,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","002","Other","2204G0420","False","False","False","True","False","False","False","False",NA,183705.834644,2046,19591.66015625,41509.05859375,42102660,39400345,8785909,41020119,41020119,77.7009338370007,"LH00339:67:2232MVLT1",99.63,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","acinar_and_other","P4","5389cad3-757f-4f78-a11d-7cc21f9ac646","8deadb13-f453-4995-89e5-c245026ccca9",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","002","INS+",273,19591.66,41509.06,7813.15,16528.91,11115.6,17700.3,3504
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 001 | Other",0,0.134,0,0.215,0,0,0,0.176,0,0,0.091,0,0.025,0,0.162,0.104,0,0,0,0.072,0.022,0,0.64,0.033,1.10118510550146,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","002","Other","1912G0062","False","False","False","True","False","False","False","False",NA,185020.221055,1832,18528.021484375,27670.75390625,21457247,19734213,2920354,20938783,20938783,85.2015684638653,"A00916:314:HMWLCDRX2",99.04,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","acinar_and_other","P3","39de9dcf-5c3e-4abc-81da-025c0322b9b5","11d9d328-1537-4466-b74d-1bbda6cb7eab",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","002","INS+",90,NA,NA,8655.5,7332.4,9463.3,16666.1,9369
