"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 007 | CD31+CD34+",0,0.028,0,0.326,0,0.031,0,0.13,0,0,0.095,0,0.092,0,0.103,0.082,0,0,0.113,0,0,0,0.71,0.018,1.11207945359698,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","013","CD31+CD34+","1912G0062","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11171.854142,106,30732.9453125,41268.66015625,2039810,1872710,284323,1989999,1989999,84.8175638513171,"A00916:314:HMWLCDRX2",99.01,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","endothelial_cells","P3","5e02d98d-5c15-4165-af0d-b17fd87103ee","d5b144c6-8160-4632-9be0-97d26e03c02a",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","013","INS-",NA,NA,NA,10447.7,14953.2,6054.5,15961.5,4507
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 007 | Other",0,0,0.062,0.232,0,0,0,0.102,0.037,0,0,0.091,0.046,0,0.086,0.085,0.092,0,0,0.147,0,0.02,0.63,0.026,1.08010995161113,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","001","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",5625.580448,73,16485.3359375,44046.9765625,479036,436055,161715,464959,464959,62.9140819392049,"A00916:314:HMWLCDRX2",98.84,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","endothelial_cells","P3","a3e5d670-95b7-4570-aee0-88f3c5e5f46d","a1c4e3a6-2746-45ac-967b-0bb7310b00e3",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","001","INS+",260,16485.3,44047,6590.8,17570.3,9084.8,9648.8,8305
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | Other",0.045,0,0.019,0.414,0,0,0,0.068,0.068,0,0.01,0,0,0,0.123,0.117,0,0,0,0.079,0.037,0.02,0.26,0.071,1.09309576050699,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","002","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9536.309427,110,20852.609375,47087.09375,1347214,1236163,439691,1314350,1314350,64.4309852341479,"A00916:314:HMWLCDRX2",99.02,99.08,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","endothelial_cells","P3","5bdbe8b4-bbe9-4428-9f4e-1c17ecd14da2","7515270e-fe39-4464-a458-628b5a711290",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","002","INS+",89,20852.6,47087.1,8336.9,18783,9084.8,9648.8,9165
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 009 | INS+",0,0.23,0,0.377,0,0,0.03,0.113,0,0,0.036,0,0.056,0.072,0.017,0,0,0.043,0,0.026,0,0,0.87,-0.008,1.13150967988926,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","003","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",4539.284563,60,20092.267578125,40720.2421875,121609,110541,35773,118112,118112,67.6382518703467,"A00916:314:HMWLCDRX2",99.03,99.05,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","endothelial_cells","P3","c63e4aaf-a965-4fd8-a726-e2d83a63a9d2","801994db-bf04-484c-aabd-7d9ff1c0bffd",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","003","INS+",72,20092.3,40720.2,8032.9,16243.3,9084.8,9648.8,6678
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 011 | CD31+CD34+",0,0.026,0.036,0.15,0,0.094,0,0.065,0,0,0,0.096,0.189,0.081,0.041,0,0.104,0.057,0.058,0,0.003,0,0.07,0.126,1.03078424090875,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","004","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13001.259961,121,15272.220703125,49212.265625,1345411,1231464,444470,1310087,1310087,63.9071868929989,"A00916:314:HMWLCDRX2",98.99,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","endothelial_cells","P3","3379f8f8-2e2b-4cb6-877f-87e1a82ad714","55249f42-f8f8-4241-bbbe-3d136524571b",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","004","INS+",124,15272.2,49212.3,6105.8,19630.8,9084.8,9648.8,10417
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 012 | PanCK+",0.075,0,0.033,0.273,0.03,0,0,0.15,0.05,0,0,0.123,0,0.004,0.053,0,0.045,0.013,0,0.139,0,0.011,0.64,0.025,1.11757754146783,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","005","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11645.104638,115,12686.869140625,50086.484375,1392328,1274688,405078,1358735,1358735,68.22140006025,"A00916:314:HMWLCDRX2",99.08,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","endothelial_cells","P3","c70cdba7-30bd-4a28-990f-90c71948560c","9a54a335-5a70-45a5-a203-1fe5f40fbced",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","005","INS+",208,12686.9,50086.5,5072.2,19979.5,9084.8,9648.8,11083
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 013 | CD31+CD34+",0,0,0,0.413,0,0,0,0.045,0,0,0,0.245,0.035,0,0.009,0.069,0.027,0.026,0,0.13,0,0,0.33,0.063,1.13866809226488,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","006","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",5204.682659,80,15978.3701171875,42573.421875,865601,793418,255095,844393,844393,67.8485993511617,"A00916:314:HMWLCDRX2",99.01,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","endothelial_cells","P3","5644ffb8-4324-43cc-b6b3-7afef038b221","4cb8aea5-aeb3-43ba-980f-c931cd9a29ee",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","006","INS+",263,15978.4,42573.4,6388.2,16982.5,9084.8,9648.8,7814
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 015 | CD31+CD34+",0.076,0,0.03,0,0,0,0,0.094,0.099,0.045,0,0.162,0,0,0.019,0,0.148,0.084,0,0.242,0.003,0,0.24,0.076,1.0676018754299,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","007","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0,Low Percent Aligned Reads,Low Raw Reads",5116.802901,75,16025.93359375,33304.375,162,122,43,142,142,64.7540983606557,"A00916:314:HMWLCDRX2",99.04,99,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","endothelial_cells","P3","6cee0ed7-fd37-4715-9533-2023cc5f450d","181d689b-50f5-498e-be0c-b615db86107d",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","007","INS+",117,16025.9,33304.4,6407.2,13285.1,9084.8,9648.8,4516
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 016 | PanCK+",0.021,0,0,0.267,0,0,0,0.171,0,0,0,0.133,0.148,0.103,0.001,0,0.073,0,0,0,0.081,0,0.47,0.043,1.09557828690804,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","008","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10014.464627,103,31611.142578125,9114.3212890625,816957,749377,284776,797551,797551,61.9982999211345,"A00916:314:HMWLCDRX2",99.03,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","endothelial_cells","P3","82a4174e-4b41-4f8d-a9e8-90af061c2759","a5dcdb43-2d38-4138-957d-7991df9cb9ef",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","008","INS+",105,31611.1,9114.3,12638.1,3635.7,9084.8,9648.8,6985
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 018 | CD31+CD34+",0,0.075,0.101,0.299,0,0.017,0,0.103,0,0,0,0.045,0.067,0.061,0.048,0.001,0.114,0,0,0.068,0,0,0.16,0.095,1.05435696898158,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","009","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11949.733201,106,27954.2890625,10080.109375,903182,825130,274529,880141,880141,66.729000278744,"A00916:314:HMWLCDRX2",98.97,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","endothelial_cells","P3","31ca58d9-4674-439d-9cb2-650e853e0a26","d55a43b3-bbfd-4870-8163-01fb26ddab72",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","009","INS-",NA,27954.3,10080.1,11176.1,4021,9084.8,9648.8,6004
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 019 | Other",0.035,0.147,0,0.254,0,0,0,0.214,0,0,0.04,0.002,0.056,0,0.053,0,0.105,0,0,0.072,0,0.022,0.02,0.163,1.03485189416218,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","010","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14721.374645,181,33057.31640625,21952.2109375,2227436,2039081,534927,2173639,2173639,73.7662701972114,"A00916:314:HMWLCDRX2",99.08,99.06,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","endothelial_cells","P3","dad635f6-b586-48f6-ba34-4e169beea4cc","cf6869ab-1c46-4edc-b31a-f30cb62c8a18",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","010","INS-",NA,33057.3,21952.2,13216.3,8756.7,9084.8,9648.8,4227
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 020 | Other",0,0.142,0,0.242,0,0,0,0.063,0.018,0,0,0.135,0,0,0.001,0.103,0.134,0.011,0,0.084,0,0.068,0.13,0.098,1.05562229281307,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","011","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",16224.740524,176,9878.458984375,18843.19140625,1347430,1231143,426013,1312452,1312452,65.3969522630596,"A00916:314:HMWLCDRX2",98.98,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","endothelial_cells","P3","992e35dd-2d1e-4405-8596-bcfe6a6a254d","4188be99-edcc-4e0c-9a5b-fbef7bb0da5e",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","011","INS-",NA,9878.5,18843.2,3949.4,7516.5,9084.8,9648.8,5560
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 001 | PanCK+",0.348,0,0,0.102,0,0,0,0.048,0.2,0,0,0.028,0.064,0,0.136,0.003,0,0,0,0.073,0,0,0.46,0.046,1.12105959301733,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","012","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14166.98256,133,12133.6298828125,9101.7294921875,2079717,1905474,645968,2026475,2026475,66.0993537565981,"A00916:314:HMWLCDRX2",99.01,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","endothelial_cells","P3","4534fcd1-7eb7-41d7-96e6-8a55fa9f581b","74c77241-ca04-495e-9cc2-4080db24233c",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","012","INS-",NA,12133.6,9101.7,4851,3630.7,9084.8,9648.8,7358
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 002 | PanCK+",0.24,0,0,0.053,0,0.157,0,0.146,0,0,0,0.15,0.026,0,0,0,0.155,0,0,0.028,0.045,0,0.71,0.016,1.10771440376378,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","013","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15140.996502,188,38079.99609375,7653.91552734375,1857159,1705325,605536,1810268,1810268,64.4914605720317,"A00916:314:HMWLCDRX2",99.04,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_absent","endothelial_cells","P3","7b1b7fb1-be49-4252-aa2d-2d16b20eae60","c2982c4d-e97b-4faa-8011-e83bde40e2e1",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","013","INS-",NA,38080,7653.9,15224.4,3053.1,9084.8,9648.8,9011
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 003 | CD31+CD34+",0,0.019,0,0,0.027,0,0,0.288,0,0.036,0,0.171,0.069,0.041,0.126,0.088,0,0,0.127,0,0,0.009,0.13,0.1,1.06497376431089,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","001","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9290.256513,90,13481.388671875,16212.6533203125,662053,623215,119229,645650,645650,80.8687210673684,"LH00339:67:2232MVLT1",99.58,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","endothelial_cells","P4","4369fc0b-de63-41b0-9623-eab269c55332","d58ec258-4c88-408c-a13f-64f29f2a621a",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","001","INS+",91,13481.39,16212.65,5376.38,6455.88,7939.3,12654.1,6707.2
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | CD31+CD34+",0,0.201,0,0.275,0,0.137,0.029,0.109,0,0,0,0,0,0,0.009,0.18,0.002,0,0.009,0,0.014,0.035,0.79,0.003,1.11788048894952,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","002","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",6767.608233,88,21037.423828125,23833.021484375,432988,407265,117082,422747,422747,71.2516420512443,"LH00339:67:2232MVLT1",99.58,99.62,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","endothelial_cells","P4","acf7bb6d-ccf0-4143-9851-b0f9e2c21a30","78829c95-ae39-4fdd-8008-709d74500a0d",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","002","INS+",158,21037.42,23833.02,8389.72,9490.31,7939.3,12654.1,3195.7
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 005 | CD31+CD34+",0.074,0,0,0.244,0,0,0.099,0,0,0,0,0,0,0,0,0,0,0.137,0.408,0.038,0,0,0.05,0.144,1.06336693466362,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","003","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8770.990501,104,8595.21875,35005.48828125,530906,498845,153455,517585,517585,69.2379396405697,"LH00339:67:2232MVLT1",99.61,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","endothelial_cells","P4","5b6c80b0-662a-4c63-a371-b9a21ae39c40","6632f1e2-278b-4605-99e8-3408a0fc5791",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","003","INS+",92,8595.22,35005.49,3427.77,13939.19,7939.3,12654.1,4691
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | PanCK+",0.17,0,0.007,0.209,0,0.055,0,0.039,0,0,0.146,0.018,0.045,0,0,0.089,0,0.044,0,0.109,0.051,0.018,0.72,0.015,1.09628505609951,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","004","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11428.298591,140,33800.03125,42514.65234375,1650065,1550217,312460,1609796,1609796,79.8441121468801,"LH00339:67:2232MVLT1",99.59,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","endothelial_cells","P4","197b77ce-967b-4da0-ada4-aa88a103f710","96145633-656b-4fa6-9088-154693b3b2ef",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","004","INS+",107,33800.03,42514.65,13479.45,16929.33,7939.3,12654.1,6997.9
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 007 | CD31+CD34+",0,0.016,0,0.329,0,0.023,0,0.068,0,0,0.026,0.095,0.067,0,0.13,0.05,0.018,0,0,0.132,0.048,0,0.45,0.046,1.10130330602634,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","005","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8782.582678,119,39058.68359375,51199.52734375,1141534,1069529,240363,1112842,1112842,77.5262755848602,"LH00339:67:2232MVLT1",99.63,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","endothelial_cells","P4","bb170e26-f129-48fb-bbf0-25768339227b","a40ab3d5-cd5d-4db6-8e46-2611ed6b7891",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","005","INS+",118,39058.68,51199.53,15576.6,20387.65,7939.3,12654.1,10869
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | INS+",0.084,0,0,0.379,0,0,0,0.171,0.017,0,0,0.105,0.002,0.016,0.041,0,0.076,0,0,0.085,0,0.022,0.63,0.027,1.12960884175557,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","006","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12704.390847,119,25277.09765625,43246.35546875,1007667,946094,249897,983222,983222,73.5864512405744,"LH00339:67:2232MVLT1",99.57,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","endothelial_cells","P4","06a8fb68-02a8-4071-90ee-b9e5b732beac","1f9c63c6-f1bf-4417-88ed-7d8d2bbc2cdc",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","006","INS+",127,25277.1,43246.36,10080.51,17220.7,7939.3,12654.1,5043.7
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 009 | INS+",0,0.027,0.063,0.238,0.265,0,0,0.004,0,0,0,0.081,0,0,0.042,0.074,0,0,0,0.174,0.033,0,0.71,0.015,1.10954619278136,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","007","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10296.235165,105,29277.5859375,33895.30859375,931115,875729,198848,909039,909039,77.2934321005699,"LH00339:67:2232MVLT1",99.6,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","endothelial_cells","P4","3866ffae-c2b9-4a19-825f-4cac1f18e55e","54be455a-09ad-4c5f-9f42-63867fd724de",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","007","INS+",106,29277.59,33895.31,11675.9,13497.11,7939.3,12654.1,3830.5
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 010 | CD31+CD34+",0.022,0,0.008,0,0.179,0,0,0.011,0.073,0.04,0.102,0,0.06,0,0.061,0.111,0.041,0,0,0.139,0.154,0,0.92,-0.02,1.08643697639236,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","008","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10835.827186,110,36976.25,27695.00390625,1008929,947263,187293,982615,982615,80.2279831472358,"LH00339:67:2232MVLT1",99.61,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_present","endothelial_cells","P4","24ea1080-510f-4bf3-b96d-f610e67a6365","ed472985-9abf-40c3-ac87-1141ed2403f8",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A","P4-12A","008","INS+",178,36976.25,27695,14746.13,11028.15,7939.3,12654.1,6998.3
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 011 | CD31+CD34+",0.064,0,0,0.284,0,0,0,0,0.013,0.064,0,0.019,0,0,0.042,0.014,0.193,0,0,0.142,0.043,0.122,0.29,0.067,1.06580600082101,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","009","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10440.581588,90,30048.232421875,16026.3837890625,558624,523012,127985,543303,543303,75.5292421588797,"LH00339:67:2232MVLT1",99.62,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","endothelial_cells","P4","5dcd8678-7be4-462f-8421-9cbe7a189211","1677422a-037b-4da8-8977-81ce08b24f33",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 012 | CD31+CD34+",0,0,0.046,0.334,0,0,0,0.046,0.04,0,0,0.042,0.281,0.088,0,0,0,0.027,0,0.078,0.017,0,0.72,0.015,1.09623878096369,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","010","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8846.736644,89,24662.662109375,26260.41796875,1007011,939774,171303,976201,976201,81.7718940936863,"LH00339:67:2232MVLT1",99.56,99.56,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","endothelial_cells","P4","e4fb4dd9-d7f9-4ecd-b509-e185a8507100","2b655f08-476a-4419-8496-861ed7751be9",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 013 | CD31+CD34+",0,0.067,0.052,0.064,0,0.161,0,0.163,0,0,0.032,0,0.108,0,0.114,0,0.179,0,0,0.042,0,0.019,0.12,0.104,1.0455292212445,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","011","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8182.965411,83,24233.630859375,31544.134765625,675112,633902,147429,658589,658589,76.7426195216295,"LH00339:67:2232MVLT1",99.65,99.62,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","endothelial_cells","P4","ffad49b3-af43-4c5b-94fd-e6ee4a60675a","64447197-1df5-4aed-96a5-4c6d5127a2bb",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
