"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 007 | INS+",0,0.154,0,0.39,0,0,0.035,0.014,0.018,0,0.136,0,0,0,0.035,0.014,0.047,0.02,0,0.085,0.013,0.039,0.9,-0.001,1.12986414306051,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","008","INS+","1912G0062","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",30485.99902,121,16058.0810546875,26226.56640625,3545496,3256517,421364,3462962,3462962,87.0608997281451,"A00916:314:HMWLCDRX2",99.01,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","beta_cells","P3","2c7db4cb-a195-40f5-b68a-7a799cd9e222","d0f60e62-345f-4904-b3c6-544ad0924d96",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","008","INS+",121,NA,NA,6287.9,21287.1,9463.3,16666.1,5607
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 012 | Other",0.012,0,0,0.274,0,0.003,0,0.081,0,0,0,0.112,0.13,0,0.061,0.052,0.102,0,0,0.174,0,0,0.89,0.003,1.09703657874266,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","001","INS+","1912G0062","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17607.5621,73,19385.140625,25440.9140625,2242853,2055902,319449,2186856,2186856,84.4618566449179,"A00916:314:HMWLCDRX2",98.94,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","beta_cells","P3","d472cef2-7889-4081-9449-15cd9dadb017","91a176d2-f81f-4e0e-b66d-d989c026a72d",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","001","INS+",73,NA,NA,10274.1,12340.9,6054.5,15961.5,5560
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 013 | PanCK+",0,0.045,0,0.281,0,0,0,0.211,0,0,0,0.159,0,0,0.099,0,0.053,0,0.037,0,0,0.115,0.48,0.049,1.11880721817633,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","002","INS+","1912G0062","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",19929.440174,132,27091.611328125,30584.099609375,3560698,3265755,494765,3476743,3476743,84.8499045396853,"A00916:314:HMWLCDRX2",98.94,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","beta_cells","P3","e200c2f2-b677-4f45-a76d-da24b82bb43c","474723b5-4548-4fa2-a107-9f3fae2c8217",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","002","INS+",132,NA,NA,5975.2,11486.4,6054.5,15961.5,4476
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 015 | CD31+CD34+",0.017,0.012,0,0,0,0,0,0.221,0.021,0.028,0,0.101,0,0,0.116,0.022,0.216,0,0,0.156,0,0.09,0.11,0.102,1.04944918797011,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","003","INS+","1912G0062","False","False","True","False","False","False","False","False",NA,37548.810326,183,15367.9619140625,27510.548828125,5529985,5079418,790322,5406266,5406266,84.4406977334805,"A00916:314:HMWLCDRX2",98.95,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","beta_cells","P3","b3742e92-e8ca-42a9-9bb1-9509a17a7329","83571d66-e6c1-4549-85ff-1d3c43a88e7b",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","003","INS+",183,NA,NA,12268.4,15138.3,6054.5,15961.5,6268
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 016 | Other",0,0.128,0,0.394,0,0,0,0.072,0,0,0.065,0,0,0,0.041,0.062,0.085,0,0,0.139,0,0.013,0.79,0.017,1.10702695732759,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","004","INS+","1912G0062","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13307.675599,108,30736.666015625,51493,1917645,1756082,315381,1869474,1869474,82.0406450268268,"A00916:314:HMWLCDRX2",98.91,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","beta_cells","P3","77e750be-382c-4374-a0f4-af6ccef607bb","45394504-14f6-4589-a473-00ba6effbd94",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","004","INS+",108,NA,NA,11776.7,20647.5,6054.5,15961.5,7396
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 017 | Other",0,0.227,0.077,0.262,0,0,0,0.078,0,0,0.084,0,0.004,0,0.003,0.098,0.031,0.019,0,0.091,0,0.026,0,0.355,0.941302024582022,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","005","INS+","1912G0062","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",22445.034143,85,27785.85546875,53993.609375,3569879,3281064,440146,3492248,3492248,86.5852662429017,"A00916:314:HMWLCDRX2",99.06,99.1,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","beta_cells","P3","f7867f6e-210c-4c68-9eeb-fb6a0cddbf64","340f1af2-4432-4162-87fe-53aa20b276eb",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","005","INS+",85,NA,NA,10515.1,21582.6,6054.5,15961.5,7176
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 001 | CD31+ CD34+",0.097,0,0,0.073,0,0,0.091,0.236,0,0,0,0.061,0.071,0.008,0,0,0.186,0,0,0.137,0,0.04,0.1,0.109,1.04016902985089,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","002","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12194.233508,72,22419.552734375,15150.7138671875,677364,621721,215480,662643,662643,65.3413669475537,"A00916:314:HMWLCDRX2",99.02,99.1,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","beta_cells","P3","feabb2df-2db1-4320-b6d6-2740265310f8","1a4b49f1-2f7e-4aed-b06b-c9db287bb8b6",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","002","INS+",72,22419.6,15150.7,8963.3,6043.6,8142.8,14981.2,8975
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 002 | PanCK+",0.094,0,0,0.32,0,0,0.171,0,0.01,0,0,0.106,0.072,0.01,0.024,0,0.036,0,0,0.091,0.064,0.001,0.83,0.013,1.10080703410402,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","003","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",21189.388635,80,8335.734375,39795.12890625,2171856,1999316,571237,2124341,2124341,71.4283785054489,"A00916:314:HMWLCDRX2",98.99,99.07,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","beta_cells","P3","75de281f-fab0-46b4-bfdb-cd9b5c2eb417","31ba28da-febd-4c5c-9e0f-e96a1c05a86c",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","003","INS+",80,8335.7,39795.1,3332.6,15874.3,8142.8,14981.2,4892
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 003 | INS+",0,0.222,0.119,0.048,0,0.026,0.121,0.035,0,0,0,0.166,0.052,0.001,0,0.012,0.009,0.026,0.054,0.053,0.04,0.015,0.49,0.047,1.08134721573641,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","004","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",20911.714119,121,26926.9453125,25325.5,1329552,1221967,506496,1300640,1300640,58.5507628274741,"A00916:314:HMWLCDRX2",99.05,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","beta_cells","P3","add287e5-9755-4e9c-b764-bfac6f44e1d4","d3199010-b942-4f38-bfab-3a60042e3244",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","004","INS+",121,26926.9,25325.5,10765.4,10102.3,8142.8,14981.2,5539
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 004 | PanCK+",0,0,0.05,0.151,0,0.037,0.004,0,0,0,0,0.178,0.167,0.038,0.02,0,0,0,0,0.308,0.046,0,0.89,0.002,1.11595983190195,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","005","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17684.724745,131,9765.869140625,64268.26171875,1564410,1429305,555503,1527605,1527605,61.1347473072577,"A00916:314:HMWLCDRX2",98.96,99.07,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","beta_cells","P3","6dc111bd-56d8-40a2-a044-2fd8d8b7593f","00c651f9-66f2-4812-8f64-7429090e597f",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","005","INS+",131,9765.9,64268.3,3904.4,25636.6,8142.8,14981.2,11467
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 005 | Other",0,0.111,0.053,0.125,0.052,0,0.022,0.105,0,0,0.03,0.031,0.14,0,0,0.064,0,0,0,0.266,0,0,0.75,0.019,1.08543116742082,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","006","INS+","2204G0420","False","False","True","False","False","False","False","False",NA,21941.231067,142,13755.2578125,61016.08984375,2774426,2547054,735496,2712932,2712932,71.1236589408784,"A00916:314:HMWLCDRX2",98.99,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","beta_cells","P3","738d5c72-916f-44b8-ad79-022ff4582255","919a26fa-7491-4084-89c7-8d1b83ead67d",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","006","INS+",142,13755.3,61016.1,5499.4,24339.3,8142.8,14981.2,9724
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 006 | PanCK+",0.159,0,0,0.195,0,0,0.355,0,0,0,0.01,0,0,0,0,0.006,0,0.057,0,0.215,0,0.003,0.64,0.033,1.08531953047622,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","007","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",24772.043818,212,24490.912109375,58085.38671875,1782643,1635544,628571,1741404,1741404,61.5680776548965,"A00916:314:HMWLCDRX2",98.96,99,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","beta_cells","P3","da40f2d4-bc28-4575-b617-f60703d7bcfa","34225ec4-51f9-46ae-a49d-ceb0ae996e3c",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","007","INS+",212,24490.9,58085.4,9791.5,23170.3,8142.8,14981.2,8353
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 007 | Other",0,0.027,0.092,0.157,0,0.001,0.036,0.115,0,0,0,0.114,0.183,0.014,0,0.036,0.032,0.039,0,0.154,0,0,0.54,0.044,1.06516979700664,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","008","INS+","2204G0420","False","False","True","False","False","False","False","False",NA,23050.812694,174,25457.46484375,65166.0703125,2524666,2314589,811418,2465481,2465481,64.9433225510015,"A00916:314:HMWLCDRX2",98.97,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","beta_cells","P3","671dcd4e-c888-4bfc-ab87-4ab0f9041715","0063d6a4-4f88-4988-9a00-cfc01b9f8498",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","008","INS+",174,25457.5,65166.1,10177.9,25994.7,8142.8,14981.2,11200
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 013 | CD31+ CD34+",0,0.092,0.062,0,0.183,0.084,0,0,0,0,0.026,0.017,0,0,0.019,0.056,0,0,0,0.348,0.088,0.025,0.57,0.041,1.09054386990692,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","001","INS+","1912G0062","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",21711.179613,132,23027.921875,10311.056640625,1222414,1126497,364939,1196551,1196551,67.6040859407526,"A00916:314:HMWLCDRX2",99,99.13,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","beta_cells","P3","efb1f0c7-c558-46ef-b480-3237ec291314","3d488ef8-21e3-4119-b6cf-89e1833a64c5",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","001","INS+",132,NA,NA,6191.4,9145.9,9463.3,16666.1,8201
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 001 | CD31+CD34+",0.08,0,0,0,0,0.184,0.151,0,0.006,0,0.116,0,0.236,0,0,0,0.022,0.04,0.164,0,0,0,0.13,0.091,1.04306828590164,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","010","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8400.41172,50,20740.650390625,14418.8916015625,1255118,1125570,88508,1227198,1227198,92.1366063416758,"A00916:293:HHH3VDRX2",99.02,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","cd23439e-0ef7-473a-a440-2776e0d91ec2","4b1e1c64-1d7b-4bac-b5cf-b0687e1a28ea",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 008 | CD31+CD34+",0.071,0,0.06,0,0.007,0,0.36,0.021,0,0,0,0.026,0.097,0,0.071,0.14,0,0,0.05,0.098,0,0,0.18,0.086,1.03797382706812,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","001","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",22329.752102,161,30494.19921875,39608.3203125,4446826,3998893,281089,4336122,4336122,92.9708296771131,"A00916:293:HHH3VDRX2",98.98,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","d1c4512e-e91d-4762-b783-649b99677e7b","23a395b8-54fe-4263-9a00-2b13c93a5c1f",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 009 | CD31+CD34+",0.044,0.116,0,0.022,0,0.147,0.022,0.189,0,0,0,0.132,0.036,0.058,0.004,0,0.092,0.033,0.105,0,0,0,0.73,0.02,1.08532061228991,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","002","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17519.332169,116,13423.1279296875,59213.9375,5008218,4513609,214657,4890261,4890261,95.244226958959,"A00916:293:HHH3VDRX2",98.95,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","f4576f85-a39d-4df9-8a3b-2d3013c1a441","78cb4b99-c22f-4f63-b819-298bdb091b6a",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 010 | CD31+CD34+",0,0.086,0,0,0,0.126,0.126,0.012,0,0,0.199,0,0,0,0.038,0.084,0.061,0,0,0.196,0,0.073,0.72,0.021,1.07917675501249,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","003","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13427.580457,117,17413.005859375,28381.51953125,2979802,2679583,230550,2891933,2891933,91.3960493106577,"A00916:293:HHH3VDRX2",98.94,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","0bc13b3f-2f99-4da5-8268-486c5e464515","d20ce440-b6f8-46be-a094-ea91e757787b",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 012 | CD31+CD34+",0.014,0.018,0,0,0,0.267,0,0.078,0,0.042,0,0.102,0.061,0.154,0.017,0,0,0.054,0.193,0,0,0,0.8,0.016,1.08779913823922,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","004","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",22271.218761,137,20162.849609375,40396.8125,2838700,2549156,215052,2764481,2764481,91.5637960171916,"A00916:293:HHH3VDRX2",98.93,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","94987976-60e1-4948-ac73-4096112269b1","b305d252-a7ba-4a01-b621-f3b605197f51",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22 | 013 | CD31+CD34+",0.196,0,0.005,0.167,0,0.052,0.19,0,0.029,0,0,0.038,0,0,0,0.094,0,0.05,0,0.137,0,0.042,0.89,0.003,1.08637483669071,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","005","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",26027.241088,200,19487.970703125,31527.388671875,6068248,5487097,412316,5940965,5940965,92.485716946502,"A00916:293:HHH3VDRX2",99.07,99.1,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","b8eb2e1c-9706-4334-a4e9-7ed6c06e6612","b6d1622a-e9f3-4f4b-839b-a9197d526769",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 001 | PanCK+",0,0.153,0,0,0,0.03,0.141,0.159,0,0,0,0.07,0.023,0,0.014,0.045,0,0.063,0,0.162,0,0.142,0.38,0.062,1.05793825962927,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","003","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",25317.982859,200,18814.451171875,44505.1015625,3354926,3027134,237822,3273283,3273283,92.1436579946577,"A00916:293:HHH3VDRX2",98.84,99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","f45bc2e4-6945-43ca-b826-62df21142612","e9d93519-4580-4609-9ccb-6675ec76d9c7",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","003","INS+",200,18814.5,44505.1,7522,17753.1,11886,19743.9,4797
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 002 | PanCK+",0.042,0,0.035,0,0.047,0,0.22,0.135,0,0,0,0.113,0.109,0,0,0.059,0,0.081,0,0.158,0,0.001,0.08,0.116,1.03443517432505,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","004","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11158.336904,86,23343.84375,66516.46875,2113701,1911711,131755,2060508,2060508,93.1080063879948,"A00916:293:HHH3VDRX2",98.94,98.9,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","0c335f2f-c4fb-4c61-8426-710e32de8a55","056e2a41-f746-42e9-a61b-2b6932f6be43",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","004","INS+",86,23343.8,66516.5,9332.9,26533.4,11886,19743.9,7254
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 003 | PanCK+",0,0.133,0,0.057,0,0.062,0.044,0,0,0,0,0.218,0.133,0,0,0.097,0,0.071,0.123,0,0.062,0,0.48,0.049,1.07006724043514,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","005","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",18178.829083,122,10741.8544921875,45539.21484375,2383594,2150278,142798,2320480,2320480,93.3590912430858,"A00916:293:HHH3VDRX2",98.87,98.88,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","a28411c8-88af-458b-b32b-5196a3b512b0","092c7af8-f6ec-4777-bc42-31ec1e98c43c",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","005","INS+",122,10741.9,45539.2,4294.6,18165.6,11886,19743.9,7754
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 004 | Other",0,0,0.124,0.09,0.075,0,0.178,0.062,0,0,0.005,0.086,0.143,0,0.007,0.127,0,0,0.027,0.077,0,0,0.49,0.046,1.05702707889744,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","007","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",18184.889756,92,24038.578125,41392.9375,4600095,4162154,223614,4493655,4493655,94.6274453083668,"A00916:293:HHH3VDRX2",99.05,99.08,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","d679e3af-b917-4b83-b330-167e8a0a348e","f05942da-e2e7-4695-aee4-4ad3a931dc6a",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","007","INS+",92,24038.6,41392.9,9610.6,16511.6,11886,19743.9,3953
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 004 | PanCK+",0.052,0,0,0.199,0,0.199,0.133,0.166,0,0,0,0.052,0,0.093,0.017,0.064,0,0,0,0.013,0,0.013,0.94,-0.013,1.13880119350057,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","006","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10699.958638,145,9012.2099609375,62997.6875,2482644,2250505,117322,2427119,2427119,94.7868589494358,"A00916:293:HHH3VDRX2",98.97,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","89df4d58-6f1a-4e56-9794-f6202abab389","7cd4ebaa-3113-4904-a452-e403e43adc97",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","006","INS+",145,9012.2,62997.7,3603.1,25129.8,11886,19743.9,9880
